State ID,State,Year,Industry Group ID,Industry Group,Investment
8,Chihuahua,2004,3351,Manufacture of Lighting Fixtures,4.228403091430664
8,Chihuahua,2004,3352,Manufacture of Electrical Household Appliances,16.977800369262695
8,Chihuahua,2004,3353,Manufacture of Generation and Distribution of Electricity,23.348514556884766
8,Chihuahua,2004,3359,Manufacture of other Electrical Equipment and Fittings,31.310117721557617
8,Chihuahua,2004,3361,Manufacture of Cars and Trucks,183.15957641601563
8,Chihuahua,2004,3363,Manufacture of Parts for Motor Vehicles,524.3524169921875
8,Chihuahua,2004,3364,Manufacture of Aerospace Equipment,11.066665649414063
8,Chihuahua,2004,3371,Manufacture of Furniture except Office and Shelf,-10.894250869750977
8,Chihuahua,2004,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",11.94279670715332
8,Chihuahua,2004,3399,Other Manufacturing,15.380595207214355
8,Chihuahua,2004,4331,The Wholesale Trade of Pharmaceutical Products,1.0972130298614502
8,Chihuahua,2004,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",0.7617740035057068
8,Chihuahua,2004,4342,The Wholesale Trade of Raw Materials for Industry,0.29409000277519226
8,Chihuahua,2004,4621,The Retail Trade in Supermarkets,10.91463565826416
8,Chihuahua,2004,4921,Courier and Parcel Foreign,0.38094401359558105
8,Chihuahua,2004,5171,Service Operators Wired Telecommunications,7.016287803649902
8,Chihuahua,2004,5172,Operators of Wireless Telecommunications Services,56.114463806152344
8,Chihuahua,2004,5221,Multiple Banking,130.69778442382813
8,Chihuahua,2004,5223,Credit Unions and Savings Institutions,-1.0694129467010498
8,Chihuahua,2004,5224,Other Intermediary Institutions Credit and Financial Off-Exchange,-8.734471321105957
8,Chihuahua,2004,5239,Investment Advisory and other Services Related to Stockbroking,0.08838299661874771
8,Chihuahua,2004,5241,Insurance and Bonding Institutions,0.4108150005340576
8,Chihuahua,2004,5242,Services Related to Insurance and Surety Bonds,0.37823885679244995
8,Chihuahua,2004,5312,Brokers Real Estate,12.007943153381348
8,Chihuahua,2004,5331,"Rental Services Trademarks, Patents and Franchises",0.17033100128173828
8,Chihuahua,2004,5413,"Architectural, Engineering and Related Activities",3.9225668907165527
8,Chihuahua,2004,5613,Employment Services,0.0009710000013001263
8,Chihuahua,2004,5619,Other Support Services Business,-1.4588639736175537
8,Chihuahua,2004,7211,"Hotels, Motels and Similar",0.025591999292373657
8,Chihuahua,2004,7225,Food Preparation Services and Alcoholic and Non-Alcoholic,0.8757529854774475
8,Chihuahua,2005,2122,Mining of Metal Ores,-7.719027042388916
8,Chihuahua,2005,2211,"Generation, Transmission and Distribution of Electric Energy",-78.90755462646484
8,Chihuahua,2005,2361,Residential Building,12.316031455993652
8,Chihuahua,2005,2371,"Construction Works for Water, Oil, Gas, Electricity and Telecommunication",0.2997319996356964
8,Chihuahua,2005,3118,Manufacture of Bakery and Tortilla,0.2029460072517395
8,Chihuahua,2005,3121,Beverage Industry,7.608193874359131
8,Chihuahua,2005,3122,The Snuff Industry,0.3980039954185486
8,Chihuahua,2005,3141,"Carpet Weaving, White and Similar",0.174003005027771
8,Chihuahua,2005,3152,Clothing Making,24.159151077270508
8,Chihuahua,2005,3219,Manufacture of other Wood Products,0.8385609984397888
8,Chihuahua,2005,3221,"Manufacture of Pulp, Paper and Cardboard",0.777114987373352
8,Chihuahua,2005,3222,Manufacture of Cardboard and Paper,7.502309799194336
8,Chihuahua,2005,3231,Printing and Related Industries,12.756172180175781
8,Chihuahua,2005,3256,"Manufacture of Soaps, Cleansers and Toilet Preparations",3.9052700996398926
8,Chihuahua,2005,3261,Manufacture of Plastic Products,4.398343086242676
8,Chihuahua,2005,3262,Manufacture of Rubber Products,0.03680099919438362
8,Chihuahua,2005,3273,Manufacture of Cement and Concrete Products,0.05436699837446213
8,Chihuahua,2005,3311,Basic Industry Iron and Steel,1.3243060111999512
8,Chihuahua,2005,3315,Cast Molding of Metal Parts,2.7937300205230713
8,Chihuahua,2005,3326,"Manufacture of Wire, Wire Products and Springs",12.531295776367188
8,Chihuahua,2005,3329,Manufacture of other Metal Products,3.328950881958008
8,Chihuahua,2005,3332,"Manufacture of Machinery and Equipment Manufacturing Industries, except Metalworking",0.26614099740982056
8,Chihuahua,2005,3333,Manufacture of Machinery and Equipment for Trade and Services,0.690159022808075
8,Chihuahua,2005,3336,"Manufacture of Internal Combustion Engines, Turbines and Transmissions",9.37238597869873
8,Chihuahua,2005,3341,Manufacture of Computers and Peripheral Equipment,32.35488510131836
8,Chihuahua,2005,3342,Manufacture of Communication Equipment,110.69281768798828
8,Chihuahua,2005,3343,Manufacture of Audio and Video,7.220729827880859
8,Chihuahua,2005,3344,Manufacture of Electronic Components,49.42538833618164
8,Chihuahua,2005,3345,"Manufacture of Measuring Instruments, Control, Navigation, and Medical Electronic Equipment",9.53824520111084
8,Chihuahua,2005,3351,Manufacture of Lighting Fixtures,4.349984169006348
8,Chihuahua,2005,3352,Manufacture of Electrical Household Appliances,89.00250244140625
8,Chihuahua,2005,3353,Manufacture of Generation and Distribution of Electricity,23.128963470458984
8,Chihuahua,2005,3359,Manufacture of other Electrical Equipment and Fittings,47.09022903442383
8,Chihuahua,2005,3361,Manufacture of Cars and Trucks,43.14897537231445
8,Chihuahua,2005,3363,Manufacture of Parts for Motor Vehicles,828.2943725585938
8,Chihuahua,2005,3364,Manufacture of Aerospace Equipment,10.467363357543945
8,Chihuahua,2005,3371,Manufacture of Furniture except Office and Shelf,2.6661760807037354
8,Chihuahua,2005,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",32.248653411865234
8,Chihuahua,2005,3399,Other Manufacturing,20.954526901245117
8,Chihuahua,2005,4311,Trade to the Wholesale Groceries and Food,0.32676899433135986
8,Chihuahua,2005,4331,The Wholesale Trade of Pharmaceutical Products,2.927475929260254
8,Chihuahua,2005,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",15.115715980529785
8,Chihuahua,2005,4342,The Wholesale Trade of Raw Materials for Industry,-4.887822151184082
8,Chihuahua,2005,4352,The Wholesale Trade of Machinery and Equipment for Industry,1.0548230409622192
8,Chihuahua,2005,4353,The Wholesale Trade of Machinery and Equipment and Services for Business,1.0111600160598755
8,Chihuahua,2005,4621,The Retail Trade in Supermarkets,13.956533432006836
8,Chihuahua,2005,4862,Transportation of Natural Gas through Pipelines,-0.3320170044898987
8,Chihuahua,2005,4921,Courier and Parcel Foreign,0.35299599170684814
8,Chihuahua,2005,5172,Operators of Wireless Telecommunications Services,40.223060607910156
8,Chihuahua,2005,5221,Multiple Banking,16.973888397216797
8,Chihuahua,2005,5224,Other Intermediary Institutions Credit and Financial Off-Exchange,-62.266082763671875
8,Chihuahua,2005,5239,Investment Advisory and other Services Related to Stockbroking,-0.4704880118370056
8,Chihuahua,2005,5241,Insurance and Bonding Institutions,-0.1372399926185608
8,Chihuahua,2005,5242,Services Related to Insurance and Surety Bonds,0.09068699926137924
8,Chihuahua,2005,5312,Brokers Real Estate,177.0655975341797
8,Chihuahua,2005,5331,"Rental Services Trademarks, Patents and Franchises",0.5267220139503479
8,Chihuahua,2005,5413,"Architectural, Engineering and Related Activities",6.0397047996521
8,Chihuahua,2005,5613,Employment Services,0.003834000090137124
8,Chihuahua,2005,5619,Other Support Services Business,60.07716369628906
8,Chihuahua,2005,7213,"Pensions and Guest Houses, and Apartments and Houses Furnished with Hotel Services",9.28458023071289
8,Chihuahua,2005,7225,Food Preparation Services and Alcoholic and Non-Alcoholic,0.1861020028591156
8,Chihuahua,2006,2122,Mining of Metal Ores,84.57987213134766
8,Chihuahua,2006,2123,Nonmetallic Mineral Mining,0.9617649912834167
8,Chihuahua,2006,2211,"Generation, Transmission and Distribution of Electric Energy",11.830267906188965
8,Chihuahua,2006,2221,"Collection, Treatment and Water",-0.36656901240348816
8,Chihuahua,2006,2361,Residential Building,-0.44730299711227417
8,Chihuahua,2006,2372,Division of Land and Construction of Urbanization,1.3045430183410645
8,Chihuahua,2006,3118,Manufacture of Bakery and Tortilla,0.5751439929008484
8,Chihuahua,2006,3121,Beverage Industry,6.785749912261963
8,Chihuahua,2006,3141,"Carpet Weaving, White and Similar",0.1864120066165924
8,Chihuahua,2006,3152,Clothing Making,20.929237365722656
8,Chihuahua,2006,3219,Manufacture of other Wood Products,0.4570840001106262
8,Chihuahua,2006,3221,"Manufacture of Pulp, Paper and Cardboard",0.5999429821968079
8,Chihuahua,2006,3222,Manufacture of Cardboard and Paper,5.170425891876221
8,Chihuahua,2006,3231,Printing and Related Industries,19.188800811767578
8,Chihuahua,2006,3251,Manufacture of Basic Chemicals,-1.2709929943084717
8,Chihuahua,2006,3256,"Manufacture of Soaps, Cleansers and Toilet Preparations",0.8278120160102844
8,Chihuahua,2006,3261,Manufacture of Plastic Products,12.638989448547363
8,Chihuahua,2006,3262,Manufacture of Rubber Products,2.130927085876465
8,Chihuahua,2006,3311,Basic Industry Iron and Steel,0.12414000183343887
8,Chihuahua,2006,3312,Manufacture of Iron and Steel,0.44526201486587524
8,Chihuahua,2006,3315,Cast Molding of Metal Parts,2.1785659790039063
8,Chihuahua,2006,3326,"Manufacture of Wire, Wire Products and Springs",13.667367935180664
8,Chihuahua,2006,3329,Manufacture of other Metal Products,3.4398770332336426
8,Chihuahua,2006,3332,"Manufacture of Machinery and Equipment Manufacturing Industries, except Metalworking",0.19574600458145142
8,Chihuahua,2006,3333,Manufacture of Machinery and Equipment for Trade and Services,3.349332094192505
8,Chihuahua,2006,3336,"Manufacture of Internal Combustion Engines, Turbines and Transmissions",21.771886825561523
8,Chihuahua,2006,3341,Manufacture of Computers and Peripheral Equipment,43.72100067138672
8,Chihuahua,2006,3342,Manufacture of Communication Equipment,113.09927368164063
8,Chihuahua,2006,3343,Manufacture of Audio and Video,6.968929767608643
8,Chihuahua,2006,3344,Manufacture of Electronic Components,39.854820251464844
8,Chihuahua,2006,3345,"Manufacture of Measuring Instruments, Control, Navigation, and Medical Electronic Equipment",9.839188575744629
8,Chihuahua,2006,3351,Manufacture of Lighting Fixtures,6.212353229522705
8,Chihuahua,2006,3352,Manufacture of Electrical Household Appliances,87.2585220336914
8,Chihuahua,2006,3353,Manufacture of Generation and Distribution of Electricity,71.75502014160156
8,Chihuahua,2006,3359,Manufacture of other Electrical Equipment and Fittings,48.02310562133789
8,Chihuahua,2006,3361,Manufacture of Cars and Trucks,0.28074800968170166
8,Chihuahua,2006,3363,Manufacture of Parts for Motor Vehicles,977.6478881835938
8,Chihuahua,2006,3364,Manufacture of Aerospace Equipment,24.027494430541992
8,Chihuahua,2006,3371,Manufacture of Furniture except Office and Shelf,0.9740489721298218
8,Chihuahua,2006,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",34.80419158935547
8,Chihuahua,2006,3399,Other Manufacturing,13.434988975524902
8,Chihuahua,2006,4331,The Wholesale Trade of Pharmaceutical Products,8.693780899047852
8,Chihuahua,2006,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",-0.16970500349998474
8,Chihuahua,2006,4342,The Wholesale Trade of Raw Materials for Industry,-0.38350000977516174
8,Chihuahua,2006,4352,The Wholesale Trade of Machinery and Equipment for Industry,1.124940037727356
8,Chihuahua,2006,4353,The Wholesale Trade of Machinery and Equipment and Services for Business,3.389309883117676
8,Chihuahua,2006,4621,The Retail Trade in Supermarkets,2.8239219188690186
8,Chihuahua,2006,4921,Courier and Parcel Foreign,-0.09941200166940689
8,Chihuahua,2006,5171,Service Operators Wired Telecommunications,20.90667724609375
8,Chihuahua,2006,5172,Operators of Wireless Telecommunications Services,5.792497158050537
8,Chihuahua,2006,5221,Multiple Banking,53.82317352294922
8,Chihuahua,2006,5224,Other Intermediary Institutions Credit and Financial Off-Exchange,7.5860090255737305
8,Chihuahua,2006,5239,Investment Advisory and other Services Related to Stockbroking,-5.665947914123535
8,Chihuahua,2006,5241,Insurance and Bonding Institutions,0.32388898730278015
8,Chihuahua,2006,5242,Services Related to Insurance and Surety Bonds,0.7762249708175659
8,Chihuahua,2006,5312,Brokers Real Estate,32.793495178222656
8,Chihuahua,2006,5322,Rental of Household Goods and Personal,0.051398999989032745
8,Chihuahua,2006,5331,"Rental Services Trademarks, Patents and Franchises",-0.04054399952292442
8,Chihuahua,2006,5412,"Accounting, Auditing and Related Services",3.392590045928955
8,Chihuahua,2006,5413,"Architectural, Engineering and Related Activities",0.4869599938392639
8,Chihuahua,2006,5613,Employment Services,0.02381099946796894
8,Chihuahua,2006,5619,Other Support Services Business,65.33946228027344
8,Chihuahua,2006,7213,"Pensions and Guest Houses, and Apartments and Houses Furnished with Hotel Services",0.7225720286369324
8,Chihuahua,2006,7225,Food Preparation Services and Alcoholic and Non-Alcoholic,0.045131001621484756
8,Chihuahua,2007,2122,Mining of Metal Ores,316.5262145996094
8,Chihuahua,2007,2123,Nonmetallic Mineral Mining,3.060570001602173
8,Chihuahua,2007,2131,Services Related to Mining,2.600092887878418
8,Chihuahua,2007,2211,"Generation, Transmission and Distribution of Electric Energy",70.08650970458984
8,Chihuahua,2007,2221,"Collection, Treatment and Water",-0.42895400524139404
8,Chihuahua,2007,2361,Residential Building,1.5793689489364624
8,Chihuahua,2007,2371,"Construction Works for Water, Oil, Gas, Electricity and Telecommunication",0.26636600494384766
8,Chihuahua,2007,2372,Division of Land and Construction of Urbanization,1.994117021560669
8,Chihuahua,2007,2373,Construction of Roads,5.306964874267578
8,Chihuahua,2007,3118,Manufacture of Bakery and Tortilla,1.0687060356140137
8,Chihuahua,2007,3121,Beverage Industry,10.626216888427734
8,Chihuahua,2007,3122,The Snuff Industry,0.10713600367307663
8,Chihuahua,2007,3141,"Carpet Weaving, White and Similar",0.9914559721946716
8,Chihuahua,2007,3152,Clothing Making,13.335036277770996
8,Chihuahua,2007,3221,"Manufacture of Pulp, Paper and Cardboard",6.970582008361816
8,Chihuahua,2007,3222,Manufacture of Cardboard and Paper,5.523229122161865
8,Chihuahua,2007,3231,Printing and Related Industries,17.99036407470703
8,Chihuahua,2007,3251,Manufacture of Basic Chemicals,34.504539489746094
8,Chihuahua,2007,3256,"Manufacture of Soaps, Cleansers and Toilet Preparations",6.24846076965332
8,Chihuahua,2007,3259,Manufacture of other Chemicals,3.150857925415039
8,Chihuahua,2007,3261,Manufacture of Plastic Products,21.392732620239258
8,Chihuahua,2007,3262,Manufacture of Rubber Products,4.222909927368164
8,Chihuahua,2007,3311,Basic Industry Iron and Steel,0.9291409850120544
8,Chihuahua,2007,3315,Cast Molding of Metal Parts,2.736988067626953
8,Chihuahua,2007,3326,"Manufacture of Wire, Wire Products and Springs",3.0128331184387207
8,Chihuahua,2007,3329,Manufacture of other Metal Products,4.34234094619751
8,Chihuahua,2007,3331,"Manufacture of Machinery and Agricultural Equipment, Construction and Mining and Quarrying",4.397250175476074
8,Chihuahua,2007,3332,"Manufacture of Machinery and Equipment Manufacturing Industries, except Metalworking",0.9729769825935364
8,Chihuahua,2007,3333,Manufacture of Machinery and Equipment for Trade and Services,5.181999206542969
8,Chihuahua,2007,3334,"Manufacture of Air Conditioning, Heating, and Industrial and Commercial Refrigeration",2.992072105407715
8,Chihuahua,2007,3336,"Manufacture of Internal Combustion Engines, Turbines and Transmissions",15.046699523925781
8,Chihuahua,2007,3341,Manufacture of Computers and Peripheral Equipment,22.738513946533203
8,Chihuahua,2007,3342,Manufacture of Communication Equipment,31.561986923217773
8,Chihuahua,2007,3343,Manufacture of Audio and Video,6.1138081550598145
8,Chihuahua,2007,3344,Manufacture of Electronic Components,30.632709503173828
8,Chihuahua,2007,3345,"Manufacture of Measuring Instruments, Control, Navigation, and Medical Electronic Equipment",8.798088073730469
8,Chihuahua,2007,3351,Manufacture of Lighting Fixtures,3.348001003265381
8,Chihuahua,2007,3352,Manufacture of Electrical Household Appliances,95.2839584350586
8,Chihuahua,2007,3353,Manufacture of Generation and Distribution of Electricity,49.9508171081543
8,Chihuahua,2007,3359,Manufacture of other Electrical Equipment and Fittings,48.388729095458984
8,Chihuahua,2007,3361,Manufacture of Cars and Trucks,19.257993698120117
8,Chihuahua,2007,3363,Manufacture of Parts for Motor Vehicles,783.5541381835938
8,Chihuahua,2007,3364,Manufacture of Aerospace Equipment,36.515743255615234
8,Chihuahua,2007,3371,Manufacture of Furniture except Office and Shelf,1.1910330057144165
8,Chihuahua,2007,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",33.40867233276367
8,Chihuahua,2007,3399,Other Manufacturing,28.54185676574707
8,Chihuahua,2007,4311,Trade to the Wholesale Groceries and Food,0.3907720148563385
8,Chihuahua,2007,4321,The Wholesale Trade of Textile Products and Footwear,0.2749449908733368
8,Chihuahua,2007,4331,The Wholesale Trade of Pharmaceutical Products,9.671331405639648
8,Chihuahua,2007,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",-0.47881999611854553
8,Chihuahua,2007,4342,The Wholesale Trade of Raw Materials for Industry,0.6177150011062622
8,Chihuahua,2007,4352,The Wholesale Trade of Machinery and Equipment for Industry,1.4380689859390259
8,Chihuahua,2007,4361,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",3.879478931427002
8,Chihuahua,2007,4621,The Retail Trade in Supermarkets,9.510371208190918
8,Chihuahua,2007,4862,Transportation of Natural Gas through Pipelines,5.7633209228515625
8,Chihuahua,2007,4881,Services Related to Air Transport,0.8059899806976318
8,Chihuahua,2007,4921,Courier and Parcel Foreign,0.11232200264930725
8,Chihuahua,2007,5171,Service Operators Wired Telecommunications,7.2461090087890625
8,Chihuahua,2007,5172,Operators of Wireless Telecommunications Services,11.603015899658203
8,Chihuahua,2007,5221,Multiple Banking,67.34415435791016
8,Chihuahua,2007,5223,Credit Unions and Savings Institutions,0.6732869744300842
8,Chihuahua,2007,5224,Other Intermediary Institutions Credit and Financial Off-Exchange,13.635116577148438
8,Chihuahua,2007,5239,Investment Advisory and other Services Related to Stockbroking,22.496431350708008
8,Chihuahua,2007,5242,Services Related to Insurance and Surety Bonds,0.03753900155425072
8,Chihuahua,2007,5312,Brokers Real Estate,279.16278076171875
8,Chihuahua,2007,5331,"Rental Services Trademarks, Patents and Franchises",0.3777509927749634
8,Chihuahua,2007,5412,"Accounting, Auditing and Related Services",0.004856000188738108
8,Chihuahua,2007,5413,"Architectural, Engineering and Related Activities",8.275789260864258
8,Chihuahua,2007,5416,"Management Consulting Services of Technical, Scientific And",0.047488998621702194
8,Chihuahua,2007,5613,Employment Services,-0.09258999675512314
8,Chihuahua,2007,5619,Other Support Services Business,4.5045318603515625
8,Chihuahua,2007,7131,Parks with Recreational Facilities and Houses Arcade,-0.04877400025725365
8,Chihuahua,2007,7213,"Pensions and Guest Houses, and Apartments and Houses Furnished with Hotel Services",9.073013305664063
8,Chihuahua,2007,7225,Food Preparation Services and Alcoholic and Non-Alcoholic,0.8792999982833862
8,Chihuahua,2008,1119,Other Crops,0.015304000116884708
8,Chihuahua,2008,1151,Services Related to Agriculture,0.7053160071372986
8,Chihuahua,2008,2122,Mining of Metal Ores,1130.302734375
8,Chihuahua,2008,2123,Nonmetallic Mineral Mining,1.3729280233383179
8,Chihuahua,2008,2211,"Generation, Transmission and Distribution of Electric Energy",146.32635498046875
8,Chihuahua,2008,2373,Construction of Roads,-0.6852229833602905
8,Chihuahua,2008,3121,Beverage Industry,8.2947998046875
8,Chihuahua,2008,3152,Clothing Making,13.286582946777344
8,Chihuahua,2008,3219,Manufacture of other Wood Products,0.4389199912548065
8,Chihuahua,2008,3221,"Manufacture of Pulp, Paper and Cardboard",3.2755300998687744
8,Chihuahua,2008,3222,Manufacture of Cardboard and Paper,3.2111339569091797
8,Chihuahua,2008,3231,Printing and Related Industries,3.7448880672454834
8,Chihuahua,2008,3256,"Manufacture of Soaps, Cleansers and Toilet Preparations",5.309357166290283
8,Chihuahua,2008,3259,Manufacture of other Chemicals,5.909337043762207
8,Chihuahua,2008,3261,Manufacture of Plastic Products,24.16175651550293
8,Chihuahua,2008,3262,Manufacture of Rubber Products,1.6436409950256348
8,Chihuahua,2008,3311,Basic Industry Iron and Steel,-0.0007280000136233866
8,Chihuahua,2008,3312,Manufacture of Iron and Steel,5.121981143951416
8,Chihuahua,2008,3313,Basic Aluminum Industry,8.27127456665039
8,Chihuahua,2008,3315,Cast Molding of Metal Parts,1.2582160234451294
8,Chihuahua,2008,3329,Manufacture of other Metal Products,3.324428081512451
8,Chihuahua,2008,3332,"Manufacture of Machinery and Equipment Manufacturing Industries, except Metalworking",0.900223970413208
8,Chihuahua,2008,3333,Manufacture of Machinery and Equipment for Trade and Services,4.878615856170654
8,Chihuahua,2008,3334,"Manufacture of Air Conditioning, Heating, and Industrial and Commercial Refrigeration",2.354538917541504
8,Chihuahua,2008,3336,"Manufacture of Internal Combustion Engines, Turbines and Transmissions",5.672021865844727
8,Chihuahua,2008,3341,Manufacture of Computers and Peripheral Equipment,29.02149772644043
8,Chihuahua,2008,3342,Manufacture of Communication Equipment,59.47504425048828
8,Chihuahua,2008,3343,Manufacture of Audio and Video,11.354037284851074
8,Chihuahua,2008,3344,Manufacture of Electronic Components,39.91508102416992
8,Chihuahua,2008,3345,"Manufacture of Measuring Instruments, Control, Navigation, and Medical Electronic Equipment",11.894177436828613
8,Chihuahua,2008,3351,Manufacture of Lighting Fixtures,6.803411960601807
8,Chihuahua,2008,3352,Manufacture of Electrical Household Appliances,86.61640167236328
8,Chihuahua,2008,3353,Manufacture of Generation and Distribution of Electricity,31.716630935668945
8,Chihuahua,2008,3359,Manufacture of other Electrical Equipment and Fittings,39.4644775390625
8,Chihuahua,2008,3361,Manufacture of Cars and Trucks,13.08791732788086
8,Chihuahua,2008,3363,Manufacture of Parts for Motor Vehicles,483.5501403808594
8,Chihuahua,2008,3364,Manufacture of Aerospace Equipment,10.083959579467773
8,Chihuahua,2008,3371,Manufacture of Furniture except Office and Shelf,0.1152229979634285
8,Chihuahua,2008,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",43.550235748291016
8,Chihuahua,2008,3399,Other Manufacturing,9.812939643859863
8,Chihuahua,2008,4331,The Wholesale Trade of Pharmaceutical Products,8.87035083770752
8,Chihuahua,2008,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",0.10161499679088593
8,Chihuahua,2008,4342,The Wholesale Trade of Raw Materials for Industry,-1.9977370500564575
8,Chihuahua,2008,4353,The Wholesale Trade of Machinery and Equipment and Services for Business,6.096947193145752
8,Chihuahua,2008,4361,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",0.1716489940881729
8,Chihuahua,2008,4621,The Retail Trade in Supermarkets,13.279232025146484
8,Chihuahua,2008,4862,Transportation of Natural Gas through Pipelines,1.713610053062439
8,Chihuahua,2008,4921,Courier and Parcel Foreign,0.07205600291490555
8,Chihuahua,2008,5171,Service Operators Wired Telecommunications,39.360984802246094
8,Chihuahua,2008,5172,Operators of Wireless Telecommunications Services,-2.840009927749634
8,Chihuahua,2008,5191,Other Information Services,0.007964000105857849
8,Chihuahua,2008,5221,Multiple Banking,87.65211486816406
8,Chihuahua,2008,5224,Other Intermediary Institutions Credit and Financial Off-Exchange,1.163774013519287
8,Chihuahua,2008,5239,Investment Advisory and other Services Related to Stockbroking,2.8886680603027344
8,Chihuahua,2008,5241,Insurance and Bonding Institutions,0.7483999729156494
8,Chihuahua,2008,5242,Services Related to Insurance and Surety Bonds,0.005092000123113394
8,Chihuahua,2008,5312,Brokers Real Estate,13.244170188903809
8,Chihuahua,2008,5322,Rental of Household Goods and Personal,41.13190841674805
8,Chihuahua,2008,5331,"Rental Services Trademarks, Patents and Franchises",1.7893849611282349
8,Chihuahua,2008,5412,"Accounting, Auditing and Related Services",103.65261840820313
8,Chihuahua,2008,5416,"Management Consulting Services of Technical, Scientific And",0.004972999915480614
8,Chihuahua,2008,5613,Employment Services,0.02936900034546852
8,Chihuahua,2008,5619,Other Support Services Business,0.26944500207901
8,Chihuahua,2008,7225,Food Preparation Services and Alcoholic and Non-Alcoholic,-4.397172927856445
8,Chihuahua,2009,1151,Services Related to Agriculture,0.8470100164413452
8,Chihuahua,2009,2122,Mining of Metal Ores,404.0243835449219
8,Chihuahua,2009,2123,Nonmetallic Mineral Mining,0.5471680164337158
8,Chihuahua,2009,2211,"Generation, Transmission and Distribution of Electric Energy",-2.424362897872925
8,Chihuahua,2009,3121,Beverage Industry,6.397768020629883
8,Chihuahua,2009,3152,Clothing Making,19.405166625976563
8,Chihuahua,2009,3221,"Manufacture of Pulp, Paper and Cardboard",0.4610750079154968
8,Chihuahua,2009,3222,Manufacture of Cardboard and Paper,19.412010192871094
8,Chihuahua,2009,3231,Printing and Related Industries,1.1996779441833496
8,Chihuahua,2009,3251,Manufacture of Basic Chemicals,0.681177020072937
8,Chihuahua,2009,3256,"Manufacture of Soaps, Cleansers and Toilet Preparations",1.512503981590271
8,Chihuahua,2009,3259,Manufacture of other Chemicals,-0.08732099831104279
8,Chihuahua,2009,3261,Manufacture of Plastic Products,30.657258987426758
8,Chihuahua,2009,3262,Manufacture of Rubber Products,0.3213709890842438
8,Chihuahua,2009,3312,Manufacture of Iron and Steel,3.585608959197998
8,Chihuahua,2009,3315,Cast Molding of Metal Parts,1.9852800369262695
8,Chihuahua,2009,3329,Manufacture of other Metal Products,3.728743076324463
8,Chihuahua,2009,3332,"Manufacture of Machinery and Equipment Manufacturing Industries, except Metalworking",0.10152299702167511
8,Chihuahua,2009,3333,Manufacture of Machinery and Equipment for Trade and Services,3.9379119873046875
8,Chihuahua,2009,3334,"Manufacture of Air Conditioning, Heating, and Industrial and Commercial Refrigeration",3.0542099475860596
8,Chihuahua,2009,3336,"Manufacture of Internal Combustion Engines, Turbines and Transmissions",5.959529876708984
8,Chihuahua,2009,3341,Manufacture of Computers and Peripheral Equipment,21.179004669189453
8,Chihuahua,2009,3342,Manufacture of Communication Equipment,55.40809631347656
8,Chihuahua,2009,3343,Manufacture of Audio and Video,7.358491897583008
8,Chihuahua,2009,3344,Manufacture of Electronic Components,35.54080581665039
8,Chihuahua,2009,3345,"Manufacture of Measuring Instruments, Control, Navigation, and Medical Electronic Equipment",16.001590728759766
8,Chihuahua,2009,3351,Manufacture of Lighting Fixtures,5.444281101226807
8,Chihuahua,2009,3352,Manufacture of Electrical Household Appliances,33.06557083129883
8,Chihuahua,2009,3353,Manufacture of Generation and Distribution of Electricity,13.224418640136719
8,Chihuahua,2009,3359,Manufacture of other Electrical Equipment and Fittings,53.653160095214844
8,Chihuahua,2009,3361,Manufacture of Cars and Trucks,97.59033966064453
8,Chihuahua,2009,3363,Manufacture of Parts for Motor Vehicles,358.621337890625
8,Chihuahua,2009,3364,Manufacture of Aerospace Equipment,-18.505706787109375
8,Chihuahua,2009,3371,Manufacture of Furniture except Office and Shelf,1.2355079650878906
8,Chihuahua,2009,3391,"Manufacture of Non-Electronic Equipment and Supplies Disposable Medical, Dental and Laboratory Use, and Ophthalmic Items",52.19307327270508
8,Chihuahua,2009,3399,Other Manufacturing,10.238779067993164
8,Chihuahua,2009,4331,The Wholesale Trade of Pharmaceutical Products,9.694886207580566
8,Chihuahua,2009,4332,"Trade to the Wholesale of Perfumery, Cosmetics and Jewelry",0.30888500809669495
8,Chihuahua,2009,4342,The Wholesale Trade of Raw Materials for Industry,-0.24734899401664734
8,Chihuahua,2009,4361,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",3.8678009510040283
8,Chihuahua,2009,4621,The Retail Trade in Supermarkets,15.731826782226563
